"Round 1","Cell type number","Final cell type","X","Y","CD68","CD163","CD14","CD11c","CD206","CD33","CD40","SMA","CD27","CD45RA","CD20","CD3","CD7","GrzB","TCF7","CD45RO","FOXP3","ICOS","CD8a","CD4","Ecad","CD303","HistoneH3","DNA1","DNA2","CD38","HLADR","MPO","CD16","CD15","Ido1","LAG3","PD1","PDGFRb","PDL1","Ki67","cleavedPARP","B2M","CarbonicAnhydrase","VISTA"
"HLADR","4","HLADR","252.5","1.36363636363636","2.57269115867567","1.02784033680649","2.76232926824922","2.21989294136216","0.710088288154694","1.01911870238743","1.02484546516296","0","0.737090281385139","0.697798874423084","0.563385590241604","0.201573312066072","0.649885887327134","0.77118535650227","0.810953434017199","3.4146833732295","0.202026054912186","0.320280888495492","0.168336072343519","1.52057349545187","1.55843080710119","0.434525198995332","4.61356423166399","5.03967193677823","5.64570200713022","0.0313532199579589","4.1526352210704","0.22803951135521","1.43126706187941","0.320441888278131","0.746169923529446","0.206516542120598","0.400930531873168","1.7042043838187","0.218812455045344","0.149319433006107","0.0357676343969917","1.18256029890293","0.625377892979351","1.5361716287653"
"Tumor","8","Tumor","360.888888888889","0.833333333333333","1.88827039965885","0.0482078197072465","0","0.572461859443836","0.601186751287484","1.952382616958","0.257165860140526","0.278380034029733","0.621176039488532","0.532567641450825","1.14865356259219","0.788836090889266","2.4729833727107","1.80580806908774","1.51514590970866","2.07212568423285","0.65156241243575","1.16683531514465","0.625430737067646","1.93003432102275","6.21049306026454","0","2.92548571069318","3.58116309287114","4.11251414323194","0.883580197704354","1.156158262264","0.202514580385115","0.852252759870922","1.05446801955318","1.3129342472313","0.0895804867181176","0.715719677140774","0.47691272259061","0.626918270132371","0","0.175184947436779","1.84159781311132","1.32767854415204","0.662846446199793"
"Tumor","8","Tumor","433.5","1.08333333333333","1.50121281811498","0.29131737767603","0","0.888063230790621","0.881439796515837","2.31058329916814","0.741589062529827","0","1.10073733007918","1.1512158160452","1.19214408081804","0.794876546086543","2.09406617613696","1.78284097044015","1.82334625648885","2.88197892226647","1.05692799564561","1.0495606670548","0.923060299853177","1.67254308086153","5.79750749036002","0","3.86043689817509","3.58774032765457","4.120533508729","0.870553758859079","1.39486559601397","0.276128569271486","0.949578508310645","1.06356529972221","1.62857889275832","0.400633504641773","0.707744259856509","0.641726899090147","0.796651310588819","0.373939430563282","0.20451962966577","1.52844267886766","1.45662990931151","0.634280119125975"
"Tumor","8","Tumor","445.257142857143","1.2","1.63727503380853","0.178691649725291","0.478850702719073","0.528271949108587","1.0435317470042","2.92166270476875","0.288774983913706","0","1.46917004188957","0.692652647011467","1.23484090084842","1.01855665769681","2.68157167954339","1.97899834758227","2.15354775400506","3.40855380368469","1.10451153168464","0.77958800025443","1.26325665397724","2.20333121303667","5.8830706844199","0.803351875153592","4.01208446854214","4.06269833931039","4.61369536405861","0.963289914055978","1.39757968518861","0.0865761514116727","0.839244134180103","0.42265405256281","1.25601926823146","0.563525463837324","0.902957504544131","0.817900400363534","1.37399394124926","0.167002346550243","0.0909350560887414","1.37643421249388","1.50000754321494","0.601636052389845"
"Tumor","8","Tumor","503.205128205128","1.25641025641026","1.40260305407516","0.242825811087677","0","0.581807989293464","0.765958089601876","2.66189579011143","0.244646583890698","0","1.07529955179303","0.478944590621068","1.10332504207779","0.513121411495486","2.55410857918567","1.79287711398145","1.62840797343042","2.96786298261397","0.66555045972418","0.595102416771911","1.15480281413352","1.7594940805791","5.86846585621509","0","3.91639688128295","3.35609528864735","3.99456435647801","0.833887106159272","1.48923444476413","0.482224676881278","0.846595135747234","0.391815875172098","1.10024809922536","0.408182163572764","0.659673077987311","0.763060926677139","0.900141523357485","0.277920603511438","0.355609220205882","1.73871526439677","1.54145476823672","0.728513411301999"
"HLADR","4","HLADR","555.8","0.85","2.41651886654238","2.48198984135541","2.31247612854031","3.48584173179864","0.146870209533447","1.01597617396497","1.36388204856096","1.92429365342731","1.12218545658648","0.39076754655735","0.36004498886397","0.526571142948364","1.34253948040894","0.555850432936205","1.30736057053552","3.30448197747574","0.38319705969042","0.348987269729332","0.383730301448069","2.45102955350321","1.94947340887005","0.576538852277932","4.19238422661995","4.13283076357709","4.64698624386251","0.120279238933537","5.09801218917338","0.149443120184967","1.65636653461744","0.899414326183381","1.07038113327438","0.0217165015843096","0.169112136394966","2.01942017673414","1.10549711727713","0.0958652050517363","0","1.63744154053289","0.514486544569013","1.29500488385882"
"Unknown","0","Unknown","79.21875","1.34375","2.08912982022236","0.257886182873432","2.01482200821464","0.7173438539571","0.178350455660383","1.68124422788472","0.122524486071068","0.0361597554891575","0.742712178518532","0.407238114383723","0.62342758851806","0.482259479489292","1.16181629421071","0.884936841856631","1.34076024620174","3.31146090074992","0","0.252469798211543","0.334086685360289","0.794741197978359","2.20386511610681","0.709291129085277","4.15462499492939","4.95542902019585","5.55281897925746","0.156329902282565","1.1847030366989","0.214485287090903","0.501789326582226","0.215754550069709","1.28712233453461","0.238240173007242","0.349697882610531","2.58201457744645","0.326880597347234","0.0476968578337568","0.0722052302058727","1.23903123998034","0.965255890384351","0.440852330676182"
"Mural","12","Mural","318.625","2.21875","2.18315273035909","0.482187513966336","2.48721717781074","2.02926062182502","0.144467345457417","1.66162676783171","0.681468402885379","2.59484834759698","0.676221627009403","0.61396519301295","0.943836855173921","0.406976199569424","1.20215723424517","0.967864275781158","0.446476476971619","3.06643557906207","0.255704623210362","0.503882564977944","0.670707447610743","1.80706150232433","1.67458898863612","0.936313905802298","4.49933332428045","4.74396380733272","5.30498518597242","0.23377426808469","3.48964161918035","0.502893463341875","0.944486829111335","0.569413191331874","0.951459131103516","0.191374492362706","0.286597462064764","1.69469593621239","0.193574469865473","0.908660153392662","0.12509662116556","2.00899281815546","1.19380532507339","1.32233568465644"
"Tumor","8","Tumor","378.767857142857","2.98214285714286","1.27679909381015","0.130212202448661","0.126942742044842","0.556172731330436","0.548519653350654","1.28253282766053","0.294353257326313","0","0.748059448949103","0.51465819524073","1.02369269282527","0.857361660482727","1.79848802822806","1.32275873610063","2.65586629523039","3.54361126599298","0.199145661490514","0.385027288370522","0.773792958378381","1.15377840111557","5.04948104807686","0.407303105087309","4.21452701072313","4.83711712466799","5.39210739595666","0.365159568684858","0.817953821548402","0.251883610671478","0.603653897387684","0.736894940941022","0.93644794707051","0.343502997551231","0.503340671762212","0.564174360538277","0.406532269287971","0.25744275413113","0.22345234301541","1.11636013781237","1.3568624587426","0.416413418420595"
"HLADR","4","HLADR","575.875","2.66666666666667","1.14750484768085","0.440783612182858","1.76104564189834","1.90897096075141","0.172965144868898","0.620084241404861","0.513993214115568","0.692916339460926","1.06289589450545","0.432186390921811","0.334897752623004","2.63196855847238","0.200188557615483","0.356757258142428","1.86244037518658","3.88657987694962","0.540597622792816","0.440006792357895","3.96984878374332","0.946100944335666","0.972709766252075","0.662797409862962","4.96898147998035","4.74678337099524","5.32238054685308","0.118351744215921","3.01219142927339","0.301589384606507","0.969660057062544","0.193681335355153","0.557896777979381","0.127574385877634","0.444747495219214","0.409691118969902","0.0477362756183918","0.146442909230988","0.0508917992771629","1.64855696991307","0.502430091483917","0.76086665662426"
