X,Y,cell_id,cell_labels,ROI,image,MPO,HistoneH3,SMA,CD16,CD38,HLADR,CD27,CD15,CD45RA,CD163,B2M,CD20,CD68,Ido1,CD3,LAG3,CD11c,PD1,PDGFRb,CD7,GrzB,PDL1,TCF7,CD45RO,FOXP3,ICOS,CD8a,CarbonicAnhydrase,CD33,Ki67,VISTA,CD40,CD4,CD14,Ecad,CD303,CD206,cleavedPARP,DNA1,DNA2
283.55555555555554,0.8888888888888888,187228,Mural,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.11088374830128861,2.519812706848758,3.577100918372487,0.1239109158874651,0.17591388107794487,1.761404105338038,0.17265304363642794,0.542407606799711,0.18690491225666855,0.1239618274713207,0.6709336411558513,0.9149469450834384,0.49128667314006835,0.5345572514240572,0.1839561834186688,0.24983380762182938,0.49413519911416914,0.0,0.8730948637340532,0.4473636438208026,0.5876116426228297,0.11758923641917758,0.3611026054872827,1.572650795804569,0.20622001447036115,0.5446026770986679,0.05801392247196959,0.5325276849668161,1.1603616982751417,0.13177968626475323,0.7803323694853351,0.3106304960066686,1.1354773540131922,2.0045382953873854,0.762145675894183,0.42068472020096953,0.10939362791263646,0.04395031249942742,5.3694797659063775,5.951143502283032
277.27272727272725,1.2272727272727273,187229,Mural,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.009757542746151702,1.8297906252607579,3.5360514857654293,0.09637848981822769,0.0,0.09190461259813691,0.12680941457119949,0.7228396522072308,0.23207739337087274,0.0,0.17269319550546214,0.8221695394949345,0.7722789636363276,0.5896486464505037,0.5853819122335948,0.08260001587051805,0.14395659166880204,0.14268325409896543,1.0246213346681152,0.486695723033879,0.23229830264560622,0.19600262836980925,0.13155474513520563,1.3032324106973556,0.24184696829249683,0.2663476573601249,0.3933787555317234,0.5638162105207625,0.7536939850937036,0.1596734379593631,0.2438392159538413,0.2247585779010134,0.9916122773295846,1.7589648361454246,0.7134799958714289,0.30504782618079845,0.13488216065330588,0.21337529052013515,4.830258928527654,5.440506846068051
386.64,0.92,187230,CD4,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.0799149114944809,3.4607448637998792,0.317961387418078,0.30449489153714226,0.17650258554673282,3.52915441301694,1.9135158917189774,2.378521586731995,1.1785804333503545,0.46133843726695634,2.352550715132316,1.1675353332206648,1.0124814538462537,2.5592971559813567,2.9359173027422956,0.4992254513443717,1.2465475928891507,0.2998615580481575,1.6383356393463682,2.8313410131302916,1.6674967018954223,0.7185051207569565,2.43891559383533,2.8060117122516584,0.9111814408926332,0.7467974487181044,0.6644017952908648,0.8543896232452595,1.5003904434180941,0.3163259257621821,1.209759308825002,1.7970432870333286,2.8712173342652547,2.03473280137669,1.4183115805164392,1.518898529883114,0.6024162177086614,0.044245076535701325,6.113749877153198,6.714700299003112
587.3103448275862,0.896551724137931,187231,Mural,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.04926760755290759,2.1522180126112116,3.398415361051472,0.2098309637499934,0.05948440275884652,0.07221510860537435,0.45241430401622174,0.6605435224418748,0.137647131999851,0.06726872411897022,0.8431228334898224,0.5261962156418879,0.5644526980489621,0.3753635541635966,0.5250796170359625,0.20615085772671765,0.40768178102950814,0.1972543002081315,0.8820589147019917,0.3741254081202505,0.6196237233972471,0.1402325197283031,0.21196701276599964,1.7085792939669835,0.17925865399664284,0.5013534550264529,0.3450761518081428,0.5523828559284669,0.9196246522829797,0.1348817949503418,0.40630607364836474,0.0,0.8390938427251804,2.253786342789777,1.2326491865326994,0.660202400712133,0.3268701317003587,0.13214500067639126,5.015958901653784,5.647956068680283
339.1666666666667,1.6666666666666667,187232,Treg,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.033327163578205275,3.2930979581643003,0.6622934172977678,0.4276016116148107,0.2223716709590775,5.1713730361715164,2.086526048693561,2.146353016284797,0.5912157197774859,0.29150131804048623,3.1543010020859756,1.5445761062748202,1.3661883980881697,3.9407589366204445,2.6929096087611453,0.21194260801303583,1.4563820960386988,0.7329329430729685,0.576883230557764,2.4444072020136156,2.5887489249742077,2.08523389332541,1.5657176715337116,3.0711895132769063,1.354841963391257,1.5463722485182174,1.67643921114811,0.7407544957606649,2.2358144992652806,1.985621544151316,2.334351266317242,3.7969891728248686,3.2795311062365022,2.4222388983706526,0.446847480681803,1.7148886924286306,0.9401200075137325,0.3622297257795704,5.620027836720546,6.202161719133603
313.0740740740741,2.2962962962962963,187233,B,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.11088374830128861,3.1292045528994916,0.048753440184109056,0.6086557185097166,0.22882429338115037,3.1570819436716775,1.04405218585966,1.6594456086047529,2.448142059664879,2.4425499788940415,1.9402511239764637,3.246813558828511,2.231056481763674,1.0260404434048898,1.3268107192881915,0.24797919653606829,0.7136699164086149,0.21401658392298237,0.9804183288289743,1.0493299031025791,1.1067979320168355,0.4696271002371536,0.5735467298135486,2.3112518326198774,0.2875719334075828,0.44643114348138724,2.293263882048168,0.7831920942753875,2.253319025838516,0.2002940370207006,0.621546046692113,1.061157674559131,1.5212651657948681,2.7120172710333543,0.26675247438034333,1.1063965448719184,2.6765068958803897,0.26950040678056647,5.314121408129799,5.917853002176803
369.0740740740741,1.5555555555555556,187234,CD4,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.07400650043872029,2.971310896608484,0.15693857090051563,0.0,0.28266315964938354,4.4515488585079925,1.2700652477863732,0.9934007587777581,0.16907001695668872,0.10804437893160729,2.4996617760802344,0.6268952535719647,0.541705844201269,2.743360741803841,1.73717941772113,0.029125081345697024,1.189810482451453,1.1474616179285264,0.47425508674898526,1.30279379193358,1.4878692423761377,1.2198920538019646,1.777694634437939,3.3741589864168704,0.0,1.78866172801161,0.5152814996012633,0.6954687545252958,1.0257561596090792,0.18127848555312054,1.3714473367159334,2.1927445188291306,2.813365496312538,1.9189521821783133,0.9290753524193935,1.4782371022308056,1.9589971027284772,0.0,4.499651395589119,5.045870129502549
219.35616438356163,2.835616438356164,187235,CD8,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.1365614489972822,2.8232772345489723,0.04008701602097521,0.8118609864951004,0.014998736447366589,0.6498694041292882,1.0802710880864637,1.9006586510530332,1.9347447735875072,0.2396934516040885,1.5806703601369494,0.62969249340992,0.4389305568825427,0.778618426602152,2.53439954802346,0.35775685873926033,1.3115504170430374,0.3006908583658685,0.41036621868039247,1.630700338740881,3.276872356703461,0.4575770436655706,0.7496062181267427,0.9470342093362026,0.3412522485041777,0.6927303123687221,2.173855202204015,1.0649961231210854,1.1477921660784387,0.1122780897151336,1.2818808931615602,0.2526636241782288,1.027382735527028,2.4093799056881817,0.7414150126241252,2.0022912437845934,0.5948985835668674,0.08763846210340351,4.383546315748715,4.972827359745716
454.05479452054794,2.547945205479452,187236,CD8,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.155110388693193,2.857603296439902,0.06686113157155661,0.18042157864162253,0.06603680340240231,3.999981236648665,0.811991048527022,1.4581199038046624,0.43935265602281787,0.21708566879141616,2.229862813736396,0.9019175781014316,0.6562870678478689,3.3568007499831842,1.5684372925272057,0.20740572794713724,1.3243377506532386,0.23723968288959668,0.4918701634576409,2.2137587078859178,1.508982556046608,0.8157686872874369,1.574330866710771,2.198784960001837,0.2658590117517079,0.7630683404974,2.8463058360407043,0.5579635413475196,1.0718354327118857,0.2897325174207107,1.8723793605299468,2.571008469809973,1.5822900235699193,2.0347963599396657,0.8494369286511756,1.2075502147530697,0.6390367668352187,0.04605084690322799,5.376711471187779,5.935342669547268
330.73770491803276,4.39344262295082,187237,CD4,4,IMMUcan_Batch20211215_10068187-SPECT-VAR-TIS-UNST-03_004.tiff,0.06552686753638091,2.1966026775968728,0.0,0.12699758299744732,0.07082008014708552,3.695064446209638,0.7306986654213667,0.9667813820949781,0.3575017016237792,0.14439183402035813,2.0255235074985944,0.6427240832224189,0.5342940989316237,2.2826247220258895,1.8517079649887724,0.1615218643793179,0.5142378768205118,0.2239428786614503,0.1737639873766638,1.1651282224509654,1.0796895013102623,0.806951588458853,1.0627916702669495,1.805937243945811,0.4679384608943288,0.8266466062545837,1.7114647634070304,0.5403355560991068,1.1753143941703434,0.9358653086447318,1.4136227113753714,2.3781810283056197,2.2039828087509528,1.3575009478293385,0.44385353909361097,0.6928453604133137,0.8847938427957068,0.05277523040793795,4.688102733192605,5.2845129533604664
