X,Y,MPO,HistoneH3,SMA,CD16,CD38,HLADR,CD27,CD15,CD45RA,CD163,B2M,CD20,CD68,Ido1,CD3,LAG3,CD11c,PD1,PDGFRb,CD7,GrzB,PDL1,TCF7,CD45RO,FOXP3,ICOS,CD8a,CarbonicAnhydrase,CD33,Ki67,VISTA,CD40,CD4,CD14,Ecad,CD303,CD206,cleavedPARP,DNA1,DNA2
44.77777777777778,0.4444444444444444,0.7066705721166425,2.507166591331487,0.5159921529607012,4.086354950345643,1.7246251679335254,4.616121040103933,2.1712725063619738,0.36839067133654346,1.651403148567842,3.7077397216748014,3.9709458003804774,1.482982168235292,4.20962493795136,5.168189434324644,3.0946260849890668,1.053040503151171,3.1092166333778737,2.111804925106997,3.543188343229929,2.0413685126686247,4.005030437672455,3.5637706715763637,1.8541743131218498,5.202691487880353,1.3678640250069833,2.8641240994701627,2.084237904303889,2.1835779133317996,3.797593702562187,2.569960078339515,2.8480618281237358,4.246467631601277,4.1748266398249045,5.508942507920535,2.0114461380573734,2.7244943179156347,3.1276912261280776,0.5939757460939715,5.7014343236642135,6.327132849584223
56.791666666666664,0.7083333333333334,0.7183388283991018,3.6270462136745136,0.4269250521659005,4.229739932762304,1.8217218342759867,4.71372696322403,3.0236581635382604,0.7761208405042813,0.8321257482956999,4.757441566009929,4.104358400350252,1.418974238164698,4.473661109183065,4.0599123167747555,3.7865523250142274,1.5396655517024433,3.1568527336153793,2.4547726352375148,2.338552933541593,3.5300530429026566,2.4406734473592384,3.4676007505160724,2.1911244348022634,5.2378427091864115,3.9406808061506133,3.000338100851044,1.496374005754638,2.348191305320249,3.6345135597958884,3.7040581361647664,2.5442939541777743,4.454539769223691,4.339241414527038,5.423591035922779,2.4690460998662913,2.2889856061972362,4.088089194219348,0.43423353790398095,5.900236781824991,6.46585868889765
181.30434782608697,0.8695652173913043,1.11106328182705,3.389504824135303,0.5101559365716704,3.3687516087941534,1.1323015612550082,3.699530575284496,2.2938290301519517,4.29649383521838,1.5263778646498383,2.864166026846235,3.1811903265042374,1.6252924776851891,3.5569852725797633,1.4949576532980102,3.2694435472181724,1.5041169429125258,1.5813707174792,2.504605925931084,1.8592882623300149,3.2056385399169716,3.392473283088035,2.126155216053654,1.3412140958482897,4.771629584375567,1.159063459668026,2.148397187699108,4.903658626264983,1.7046159611865421,2.9288689604466662,5.473772211337168,2.1690167402589196,2.1270449374660045,2.9418786192309807,4.099857559476121,1.5357661411384302,2.3455043602263306,2.2157083466983702,0.16537969979951464,6.463917908974634,6.989073447384707
582.5,0.5,0.39378696113454686,3.4871180602587435,1.1918890657405425,3.8291279327757426,1.5376466395648247,5.254873669847225,2.0190426643540254,0.2994075288288866,1.2089355223479576,3.475832188593856,3.9406183199050573,0.9700870157816162,4.709017741410134,3.2591873373194047,2.9037414988957364,1.3527642931781014,4.45404707373814,1.6351918413581954,1.1840194993406248,2.493857116796409,2.5405386168674315,3.646195504534018,3.0517338151754902,4.505096720416397,1.5272662062671223,1.1011154371888776,4.077699959065414,1.9965771488177222,3.39963708026432,0.9170738814614232,2.4344312471247482,4.074987908925982,3.278716577734104,5.078447121388272,2.7136851300141567,2.0365176751606437,3.7956225164504405,0.5341166620539367,5.190650717988547,5.776314149418312
217.7941176470588,1.1764705882352942,0.9377877941513478,3.4473553286380323,0.5320977778225691,3.618485319079325,1.168156723849941,4.393414476629587,1.961662189747629,3.755613252761569,2.84517831133147,3.6926045403481957,3.417986631619289,1.6169951660136492,3.5769338264259516,2.850934824583612,2.1959787890695095,0.7468708915521023,1.6770973139647103,1.082456475213641,2.3603923940369844,1.68869182481798,2.809425641936855,2.625667870531355,2.383136732060346,4.476812534168276,1.8642424081528155,2.0248575978914163,2.9629015037916333,2.071160618143971,2.795536333536013,4.567376786952483,1.8613070895279502,2.7818543445299335,3.7224605665286283,4.8782860411079785,2.5962945627410603,3.9325859700380934,2.432686784427009,0.22332815386099178,5.7125667802257105,6.272398252419991
257.40909090909093,1.2727272727272727,1.344938171974596,3.5498305425198886,0.3169447687397647,1.1079631762671676,1.0947419606954814,4.953221211071007,1.2112023534025511,3.083715574521763,1.1212014427438668,0.20663612229866676,3.278444262336671,1.1559208150901912,2.601919507343125,1.7327828536178345,3.6124537759276554,0.9086803762183625,1.4814353834915186,1.0734155509897827,1.214692254191012,3.61363126688838,2.958588142724252,1.5809067344793253,2.763913693789543,4.0188920101112515,0.7193961821432009,0.9490044053265847,3.871605798047817,2.033888841767969,3.1666896852198136,3.5373653006430525,1.482588815723207,1.7261122253250891,2.0180328597064188,3.8285646159553286,4.34199998584064,1.7955413081963854,0.9484805266478167,0.49541869627469726,6.444365020489656,6.979087278963989
378.92,1.32,0.1518515798875568,3.3598221865689886,0.0,3.5618449912807977,0.9485754793066876,4.419169798534973,2.805105119676586,0.22038592160336526,0.41065499644855497,3.65644759799792,3.63700487632723,1.5450179974532539,3.2233521130344718,2.63561432199832,3.693226357140756,0.8377047782535438,2.8105290894420913,2.7270413051059226,2.3390044957284073,3.2721827292339203,2.305436336369822,2.865476056293135,2.9362592557284666,5.2767709681812995,2.753966980921203,3.3456362698575752,3.0516084327798483,2.0406295522650213,2.9790199961128248,4.014594049842257,2.0043231115024533,3.1749422156366927,4.006874173310708,4.69768364357918,1.6133025922765336,1.99672777702559,2.871117100546276,0.8666884843733366,6.215839552112058,6.76456940526234
499.5,1.2857142857142858,0.5485000065327891,3.964571635715909,0.5664223024450742,4.343803329678208,1.184803813175144,5.195104950088247,2.5544514225951973,1.559712436876933,1.1264230440760277,4.980248702038018,4.3862367995508595,1.2278222928324782,5.645284069940215,1.7198345611863968,2.7411504230101778,0.9808853054405564,3.901767325612946,1.2576928155452745,2.6874995049650705,3.0515366924174776,2.4342644163900458,3.586755977605904,1.3191107813971195,4.711384026774182,3.1003889929902932,2.3512626205128453,1.4628771976326331,2.315343559711387,4.031736315527037,1.2392192603344014,2.0619733648806053,4.031455455245294,4.012250803411218,5.224116036504181,1.8482027316233314,2.4557255975402827,4.712994216282869,0.866555646101577,5.329277845018137,5.8813126390540855
203.23809523809524,1.5,0.19709153872870785,3.7861316718116407,0.34708254883777473,3.232585742657652,1.5818555474620264,5.253931779934105,3.3239094506951115,2.2768224362226688,2.9738983712126017,3.1980226049869023,3.7486711352102287,1.4654993606736293,3.68593262943073,2.828731974450806,3.4481390942345067,1.7930910820420993,2.9161616537302186,1.619639775452037,1.5423307967447626,3.402259281534365,4.205099985381087,2.4832137841393735,1.8374817304712212,5.165511723169739,4.024330139296123,3.1321999806547556,3.959176616996147,1.7633002343708055,2.4150189698406193,2.995319144649588,2.547799324993253,3.6205389233224383,4.360516881219657,4.555861612287122,2.406413751793994,4.185134902320896,2.3143218639455894,0.677507664927365,5.783194037150923,6.391997957897185
436.0208333333333,2.2291666666666665,0.3175527052711486,2.744278797027968,0.5141120359991828,3.6836352239520185,1.0751613318982856,5.127712233794896,1.8188607521328086,0.8137422893833859,0.8721983973082784,4.222251323239933,3.82815182129846,1.3740728808787341,3.9648843755500733,2.948898454485231,3.3710051158094334,1.5086946578547782,3.1145470636031085,1.0577351826689516,1.9127756975314296,2.8108443168570028,3.0188658070964007,2.9770414727823606,2.0722487766419007,4.115536933666034,0.9940823053811956,1.6304812529325894,3.729538597105739,1.9517246004534068,3.208034515483326,2.288080130874643,2.2236087057441054,3.408838106673052,3.2159318649372213,4.5346253382508,2.0185786948187405,2.105498756329024,3.489517797074043,0.5204775683138629,5.914127031577366,6.4652843753900235
