X,Y,cell_id,cell_labels,ROI,image,MPO,HistoneH3,SMA,CD16,CD38,HLADR,CD27,CD15,CD45RA,CD163,B2M,CD20,CD68,Ido1,CD3,LAG3,CD11c,PD1,PDGFRb,CD7,GrzB,PDL1,TCF7,CD45RO,FOXP3,ICOS,CD8a,CarbonicAnhydrase,CD33,Ki67,VISTA,CD40,CD4,CD14,Ecad,CD303,CD206,cleavedPARP,DNA1,DNA2
532.7941176470588,0.9411764705882352,232827,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.3404311454841127,4.069395083188679,0.181366112763427,0.9711719355811971,1.6857945039530424,2.237430015002798,1.297534051683063,0.3471164983301747,0.8027361367821371,0.28843805163547875,2.164936767570474,0.655524666964966,1.7714036892756289,1.039377772346118,0.9049503234589436,0.40004811575546395,0.9611193924894539,0.34573314746700856,0.3789449823836129,1.1640905586936572,1.766369799512512,0.6797866852557185,1.5811109142036959,2.4943662322819438,1.1933498852921498,1.0659382543735945,1.3412744735175097,1.618408775613023,1.145582481693588,0.2945736829711469,1.3465297664395977,0.14280347305965907,1.5650881428716943,2.1706750422609664,3.504148465091342,1.7245050585382427,0.4255217385107725,0.41952103406186003,4.893619513364989,5.403078546888722
12.0,0.375,232828,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.0,2.857315374567031,0.9796303539892259,2.6343658746690854,1.9599035228193353,5.3670271834832555,1.3593660753418082,0.8033437829037834,0.9983453836525396,1.259963329959277,2.9929470477756936,0.6275671903782803,3.602741342929252,0.995859802995148,1.3437648025506,0.7885328337957889,3.5036812301546503,0.3493306529627383,0.4234075655504448,1.9706148711337037,1.8253591640490985,1.7465338186945234,0.8792305533228171,2.228129961033461,0.7854180111110738,1.4509204458484282,1.339665842093338,1.793700264701983,1.8782552528833578,0.18230442743298905,2.5043059536502303,0.8467003216847295,2.897611312552927,3.5811256918539986,4.175225185383474,1.8047594823602193,1.5378761133168053,0.3447178678299902,3.130943712141759,3.6735072672121
371.69565217391306,0.8695652173913043,232829,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.2213096538261597,4.199097750315329,0.03466380129425145,0.7862351667758203,1.1921199649607743,2.004187647769579,1.0578644420270833,0.14259725042851798,0.5537298775171597,0.15259264452533575,2.221861522276076,0.6371093541532201,1.9432771610527984,0.8493462281719781,0.7396919072951467,0.18072582463012227,0.4595840092284184,0.698484133068778,0.2303261931383634,1.591475326339987,1.4781487538077953,0.37506686414507406,2.1499495291297714,2.045301572122673,0.5579550261599515,0.843915245796764,1.1979962760359548,1.702721048714487,0.38970855098213075,0.42920014100012754,1.9085762297311324,0.1085288422267964,1.0956014932497518,1.9013663207171243,2.6780189283033895,1.2817406057908933,0.4223732025178538,0.29659562596394934,4.981627983431545,5.502506549170315
559.4,0.8,232830,Mural,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.34426022074475127,3.1499988057879684,0.6351062962909048,0.8227110206458941,0.46657140615350756,0.8759847661283482,0.6838552743183305,0.5262670693718952,0.35455186867363614,0.06453528090564431,2.7149132607271462,0.1838174602828439,1.4191385829798195,0.07675948697776731,0.12352271728893471,0.3707341242027019,1.0338197112402185,0.5470390431320026,1.7357592388794147,0.0,0.3536353495398373,0.4638533356888455,0.5744036087886288,2.558128525567426,0.40346628286473807,0.6685194500063857,0.5459149698713682,1.1945581612144796,1.283823632355652,0.03470223949861071,1.7348405810301715,0.5109495397221422,0.8734171495563727,1.692032995118112,1.800581872980301,0.9152046634797955,0.5647381466476513,0.25759534340530355,4.960688879171454,5.498346885348418
596.3,1.0,232831,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.34322155508593855,4.4483623795525995,0.0,1.6697554552728584,0.7470423493626319,3.303549218154246,0.9225024192586095,0.11643508737193879,0.7464403948629353,0.46153512722379186,2.1161969766948365,0.8802295647098475,1.3884512862381213,0.9657036628759714,0.8708602819517393,0.4953999292512543,1.4753375591985178,0.23676546405583515,0.9081451705258057,0.9937878820772605,1.4655283203181144,0.6196366471995608,0.6575431008574711,3.1013822589216207,1.043195452945401,0.5613841304119627,0.7504663684010098,1.1738463817975058,1.1120300575241995,0.3707664716299927,1.2581795575690606,0.12739450718907563,1.2821447136642319,2.234142506451053,3.906899896591287,1.221860943714658,0.5570612576771565,0.14177343077234886,5.611670103072353,6.072364555814946
241.75510204081633,1.2040816326530612,232832,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.42596686867292705,4.540094216729697,0.35762437547758197,1.454608555989924,1.1547952640440036,2.540871178711775,1.450815705642047,0.3706964413262711,0.8880448801193239,0.14182808154205412,2.701549939621468,1.1368068627661914,1.7362268596366883,1.0442321479557286,1.1511375143928584,0.41340055810536247,1.0031497993417329,0.6740898105863972,0.6438950370772718,1.9785484164207725,2.0145815455448863,0.6472419807090433,2.05712069295928,2.7224853370980973,1.1148655817097812,0.828265505223087,1.2135912569011331,2.0591453760787917,1.6622289774149168,2.753170719050689,1.8591851265148804,0.21840615409463165,1.4729392762050741,2.5476074319002358,3.6283839137130567,1.5651808152583677,0.5242755799662777,0.32021591674812994,5.3994321132883885,5.9732344481691895
582.59375,1.25,232833,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.21704194200653223,4.435125072896772,0.0,2.666247015470009,0.9763970480349312,4.378414091871012,0.9141507061957916,0.3447167389166867,0.5995920500426097,1.409377404588627,2.1065135624322324,0.3008752232565998,2.751007219716086,0.47521290788921944,0.6769299603461223,0.32242776351876906,2.0357383941125127,0.4141580881974089,1.3064815666039773,0.8946090822409701,1.2377077817538358,3.0496818966538384,0.5941882551924447,2.943282014929733,0.7617844312692187,0.5918534732514482,0.3868154612093437,1.3157513824021798,1.5225264320052039,0.05971530724461511,1.3328673139266605,0.1596831597312015,1.6134918800416873,2.922218244706643,2.862144000755792,1.1998307604456018,0.898592056134277,0.26899841582808487,5.260072775787219,5.811380868908701
544.3111111111111,1.488888888888889,232834,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.48751546004876933,3.2835421513495926,0.8415101777588337,0.8234472398535384,1.4742158673924273,2.321099834220058,0.921691496990744,0.1061428598887586,0.6681376316777022,0.07670999536172719,1.8030687839741113,0.5989870347641453,1.2572727994279305,0.7796070590211196,1.0352267348664808,0.33928523298332375,0.8416008710791553,0.3122602687425316,1.017238936149932,2.0053854565363096,2.1698455773223397,0.9217343726727755,1.182900241917206,1.8946957035014247,0.6854414487768362,0.8386642233572215,1.3049660921360942,1.6307021993642685,1.0837978521338874,0.31454222856443637,1.4777253805868007,0.24252621255402823,1.6460309885408813,2.412848261343839,4.494533096586296,1.7069218528429682,0.36273173052064817,0.20090240497207826,4.576132128941512,5.058113142252719
92.15,2.225,232835,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.23087942714418644,4.64268270417678,0.06125155918949436,1.0899452060321522,0.6795418928009263,2.0969669108662017,1.226344403119908,0.5643039072755722,1.0445781987498728,0.23988459248551613,1.8280393968842883,0.702790450254252,1.302491919475334,0.6643837567606565,0.6293119869226529,0.5583394820342035,0.8189270222244933,0.3205087411321315,0.5982774344993078,0.9485917931125426,1.4625163917701218,0.9229018157033001,1.0031075254882809,2.7695174933131774,0.798616772173931,0.7664821279739065,0.5863438328990113,1.1792686886794712,0.6444518696860512,4.394509400878594,1.2953635073506173,0.29518111161355687,0.9532447467163574,1.8773326728295705,3.652535959881404,1.341138855383191,0.6064666512187538,0.15770024133952426,5.577388524783297,6.156427030832924
107.58823529411764,1.7058823529411764,232836,Tumor,2,IMMUcan_Batch20220908_S-220715-00002_002.tiff,0.19530477026655246,4.67968254360602,0.966065443474678,2.297325742277997,1.0584819475760547,3.9032410361663388,1.2275875666860285,0.5532382454489688,0.8997197966763424,1.439225134592921,2.064303044214513,0.7843592565937455,2.235381042511255,0.7816936358278255,0.5960802276759082,0.563632678721879,2.176396070259765,0.4961556982173066,0.7360534922682446,1.0636840810566455,1.2338228607618034,0.6354904931963508,0.8667763592387908,2.9272008251274055,0.7798442211386386,0.8855176415312195,0.6747814039347361,2.188683516862605,1.0395257064739474,0.9324612405867666,0.8876428494003531,0.2697511618633244,1.5072666976871731,2.947776204782142,3.163159660210495,1.536779004523834,1.7204158362578477,0.3353138292983463,5.955188739691287,6.512901797638876
